Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2016-01-22,22.824657440185547,22.833659680480253,22.138253358481553,22.196765344894477,263202000
2016-01-25,22.379053115844727,22.84940848500449,22.32729067401783,22.847157496142078,207178000
2016-01-26,22.50282096862793,22.703115971681466,22.070723999141695,22.489318474894212,300308000
2016-01-27,21.024246215820312,21.746659108426698,21.006241738976197,21.61387995495452,533478800
2016-01-28,21.175029754638672,21.271801671005875,20.79244406686214,21.107515542267087,222715200
2016-01-29,21.906450271606445,21.906450271606445,21.233548669191034,21.33257159876453,257666000
2016-02-01,21.70165252685547,21.764666487210278,21.46985043683529,21.71065476647782,163774000
2016-02-02,21.262800216674805,21.61387891320668,21.217789026733964,21.47434679989208,149428800
2016-02-03,21.683645248413086,21.79391966479839,21.172780664055452,21.37982699763643,183857200
2016-02-04,21.857872009277344,22.023051307354372,21.53882942849587,21.690431234443935,185886800
2016-02-05,21.27409553527832,21.930284768598725,21.199427077260204,21.839775611189257,185672400
2016-02-08,21.49810791015625,21.654234450442047,21.052351696351625,21.072715352177223,216085600
2016-02-09,21.493574142456055,21.7085335517024,21.253726404495982,21.33518445254245,177324800
2016-02-10,21.33066749572754,21.80131382041896,21.292201657753825,21.704016760279092,169374400
2016-02-11,21.20168685913086,21.43248527838415,20.950524787406167,21.222052237920717,200298800
2016-02-12,21.267301559448242,21.382700745252002,21.045555999939317,21.312556988350742,161405600
2016-02-16,21.866931915283203,21.914448841105195,21.40759990601844,21.500370553675044,196231600
2016-02-17,22.20180892944336,22.222172580506005,21.75605281989877,21.87371349855906,179452800
2016-02-18,21.78094482421875,22.37603960702868,21.742477269354197,22.364725315659374,156084000
2016-02-19,21.73116111755371,21.894077218998742,21.676856325844767,21.722110031215855,141496800
2016-02-22,21.921232223510742,21.925758630555652,21.704011295953993,21.79225724382647,137123200
2016-02-23,21.42569351196289,21.835245227539495,21.394015574090567,21.81261837567614,127770400
2016-02-24,21.744731903076172,21.808087766610743,21.115696220386038,21.265036521275654,145022800
2016-02-25,21.894075393676758,21.894075393676758,21.55240424976032,21.733422508789467,110330800
2016-02-26,21.928020477294922,22.179180810555707,21.853350302540388,21.993637838519774,115964400
2016-02-29,21.87824058532715,22.226699678106144,21.869189498022948,21.91670641163121,140865200
2016-03-01,22.74712371826172,22.80142851449741,22.043417665277012,22.09546098447838,201628400
2016-03-02,22.79690933227539,22.8285872815795,22.54574721542224,22.74260452294245,132678400
2016-03-03,22.96660804748535,23.01412496042539,22.72902175646678,22.75843822137135,147822800
2016-03-04,23.30827522277832,23.47571599081362,22.93718934425789,23.163461305615133,184220400
2016-03-07,23.05032730102539,23.267548195392372,22.84441896990525,23.167987971438176,143315600
2016-03-08,22.860261917114258,23.02544125138635,22.717711165909574,22.80369391208277,126247600
2016-03-09,22.880626678466797,22.98471159775455,22.688294085500996,22.923617187232708,108806800
2016-03-10,22.891935348510742,23.134046293258795,22.661138693065695,22.946241865583367,134054400
2016-03-11,23.138566970825195,23.143091649635267,22.96659982864079,23.13404056569738,109632800
2016-03-14,23.197404861450195,23.285652530351765,23.029964063512647,23.059380528585958,100304400
2016-03-15,23.663524627685547,23.799287473548514,23.498345318901467,23.523235375380143,160270800
2016-03-16,23.978042602539062,24.054974249049753,23.665786157407254,23.670312563859795,153214000
2016-03-17,23.9395751953125,24.09117700139507,23.74950584220155,23.87621759339676,137682800
2016-03-18,23.96672821044922,24.097966375920844,23.80155062831962,24.06176202972802,176820800
2016-03-21,23.964473724365234,24.358186609314124,23.79024327854342,23.968998405800136,142010800
2016-03-22,24.147743225097656,24.27671816992111,23.80607209093383,23.81512317625874,129777600
2016-03-23,24.014245986938477,24.22694221270348,23.96220439530553,24.093442565514504,102814000
